02-05-2024 17:34:44, scale=2, epochs=500, batchSize=8, avgPSNR=22.696954517364503, avgSSIM=0.6403960468639924
imageN, model_psnr, bilinInter_psnr, bicubInter_psnr, areaInter_psnr, lanczosInter_psnr, model_ssim, bilinInter_ssim, bicubInter_ssim, areaInter_ssim, lanczosInter_ssim
1, 23.08945655822754, 22.80510902404785, 21.992450714111328, 21.36570930480957, 21.778533935546875, 0.7139008524457268, 0.7166292483816649, 0.6929191221865513, 0.6767431604873791, 0.6835051537634088
2, 24.21370506286621, 24.3895263671875, 23.8681583404541, 22.776887893676758, 23.65618896484375, 0.7987990481244677, 0.818753118907985, 0.8122335952038303, 0.7840273606014881, 0.8042338930962707
3, 20.58098030090332, 20.972450256347656, 20.179248809814453, 19.710006713867188, 19.925996780395508, 0.5479204616864567, 0.563458884710378, 0.42343620398010695, 0.5320121710594216, 0.36509235815824576
4, 24.444578170776367, 24.272281646728516, 23.472389221191406, 22.787534713745117, 23.216041564941406, 0.5230510550000104, 0.5440609029960456, 0.5334160118002815, 0.508433149105668, 0.5204307898092986
5, 19.36124038696289, 17.94705581665039, 16.984987258911133, 16.19864273071289, 16.729501724243164, 0.5779564141027868, 0.610015594738184, 0.5735056861673254, 0.578134033539114, 0.5528709521189966
6, 25.852184295654297, 25.786426544189453, 24.980117797851562, 24.205686569213867, 24.680866241455078, 0.8067677658140624, 0.8124789186758848, 0.7882939796092134, 0.7710375590751429, 0.7751588411906375
7, 16.05205726623535, 17.727474212646484, 16.852088928222656, 15.807012557983398, 16.602392196655273, 0.5317905936225614, 0.5904898407750729, 0.47657663223649194, 0.5628177985690189, 0.43478542723877533
8, 19.468076705932617, 19.385690689086914, 18.475955963134766, 17.647377014160156, 18.18365478515625, 0.42113049725722945, 0.43657533660757625, 0.3987151222741146, 0.3899709650076309, 0.375353543065007
9, 28.835620880126953, 28.853939056396484, 28.29906463623047, 27.56140899658203, 28.116260528564453, 0.7817820644951926, 0.7861030654696185, 0.76902276944176, 0.742133954532426, 0.760348646026407
10, 26.303251266479492, 26.272804260253906, 25.800073623657227, 24.758501052856445, 25.5214900970459, 0.7657589860608459, 0.7774658381116669, 0.7490102786299372, 0.7393370302261884, 0.7275392179824383
