02-05-2024 17:22:22, scale=2, epochs=500, batchSize=8, avgPSNR=21.759179019927977, avgSSIM=0.6423012337097113
imageN, model_psnr, bilinInter_psnr, bicubInter_psnr, areaInter_psnr, lanczosInter_psnr, model_ssim, bilinInter_ssim, bicubInter_ssim, areaInter_ssim, lanczosInter_ssim
30, 22.82392120361328, 23.35979461669922, 22.788583755493164, 21.686111450195312, 22.53467559814453, 0.710374431970092, 0.7223755663835798, 0.6785990283911914, 0.6815610452420248, 0.6564722068355499
31, 23.91368865966797, 24.558826446533203, 23.875274658203125, 22.808391571044922, 23.55472183227539, 0.7279039813655468, 0.7324756698512839, 0.6319395334382929, 0.6898678663690169, 0.599363207430022
32, 21.69621467590332, 22.7283878326416, 22.138883590698242, 21.81731414794922, 22.002294540405273, 0.5395399646143303, 0.5453216001529758, 0.4472031134660696, 0.5220665784227057, 0.43107453229389364
33, 26.642742156982422, 27.656957626342773, 27.137357711791992, 25.937915802001953, 26.931930541992188, 0.7319134936397165, 0.7453912787872895, 0.6903624919134657, 0.6901037796668444, 0.6637642807902493
34, 18.50641441345215, 19.729463577270508, 19.058849334716797, 18.311798095703125, 18.834653854370117, 0.6459263531330875, 0.6662853096456075, 0.5230567184170308, 0.6299872632846343, 0.4957666690824036
35, 34.46831130981445, 37.395225524902344, 37.655364990234375, 34.71666717529297, 37.544071197509766, 0.9438909265931346, 0.9502830091909037, 0.9454370657753258, 0.9258497357478259, 0.9417406560977184
36, 18.472517013549805, 19.151235580444336, 18.38198471069336, 17.74228286743164, 18.144136428833008, 0.5387533806420393, 0.5405478427982664, 0.5177826206517036, 0.517429620435202, 0.5031469140809189
37, 18.377399444580078, 18.937294006347656, 18.190767288208008, 17.287471771240234, 17.95219612121582, 0.5347366901052572, 0.5556310735748659, 0.46295388663333525, 0.5224756493162941, 0.43376706646615804
38, 20.7808837890625, 22.42894744873047, 21.418792724609375, 21.091468811035156, 21.045154571533203, 0.3747115187573926, 0.37558580097973343, 0.3427645827012576, 0.37167800213765406, 0.3091335661739807
39, 18.70140838623047, 21.161521911621094, 20.30209732055664, 19.506046295166016, 20.009706497192383, 0.48781215983885323, 0.5179845085821846, 0.46082410646959776, 0.469053231649139, 0.44118989699560063
40, 18.037132263183594, 18.493816375732422, 17.793678283691406, 17.050554275512695, 17.56757926940918, 0.5461386164979909, 0.5524909163886947, 0.4890953113275899, 0.5189686854925657, 0.4598325793058266
41, 24.32539176940918, 24.985095977783203, 24.434097290039062, 23.535749435424805, 24.201173782348633, 0.8636288350611627, 0.8694303640457411, 0.8657711274720641, 0.8333862771570405, 0.8580463550946871
42, 25.178531646728516, 30.761775970458984, 30.203372955322266, 29.36432647705078, 29.958059310913086, 0.8310626735832765, 0.8522173776084027, 0.821188407508299, 0.8157566441375896, 0.8098193268209496
43, 18.416534423828125, 18.778867721557617, 18.045108795166016, 17.154083251953125, 17.83866310119629, 0.6493434556569834, 0.6538725903135325, 0.6080771067785951, 0.6245857962834432, 0.5841228669338236
44, 19.993358612060547, 20.378948211669922, 19.622692108154297, 18.889442443847656, 19.39201545715332, 0.6271753469935452, 0.6334056367264493, 0.621439440885202, 0.5982078301108584, 0.6100049264074855
45, 18.99219512939453, 19.24863052368164, 18.52954864501953, 17.572900772094727, 18.26512336730957, 0.6867554782228742, 0.6942068300391186, 0.6269485174313437, 0.6488931819089295, 0.6057326100839051
46, 18.64725112915039, 19.578121185302734, 18.892587661743164, 18.289371490478516, 18.65370750427246, 0.49481398197484416, 0.49969599880526006, 0.48534818149199116, 0.46979905509738207, 0.4712744516185889
47, 23.10751724243164, 23.829723358154297, 23.07856559753418, 22.168638229370117, 22.807416915893555, 0.7610826764462504, 0.7679873055492924, 0.7410686863509719, 0.7355735492251226, 0.7275956286290963
48, 21.33108139038086, 21.658531188964844, 21.085588455200195, 20.423410415649414, 20.808124542236328, 0.6276260852057571, 0.6557451078357175, 0.5422559180946289, 0.6343898502030405, 0.49262209989359146
49, 24.69049072265625, 25.260303497314453, 24.66999053955078, 23.640165328979492, 24.409048080444336, 0.690865021076307, 0.6962059489785138, 0.6338012364420368, 0.6651315836002152, 0.6022014271136998
50, 19.33871841430664, 19.61550521850586, 19.033935546875, 18.301084518432617, 18.836994171142578, 0.5892095448722132, 0.5915402295377112, 0.48152621554825825, 0.5625595008400949, 0.45709282345277163
51, 20.86627197265625, 21.211505889892578, 20.294771194458008, 19.3997745513916, 20.00298309326172, 0.5512600330424399, 0.5590552426639513, 0.5259879519017074, 0.5231912791010748, 0.5138107365909289
52, 25.447912216186523, 27.275489807128906, 26.605236053466797, 25.435190200805664, 26.37944984436035, 0.7699639621247241, 0.7810773578058757, 0.7581540172735886, 0.7430938018513047, 0.7462131221211344
53, 19.85068130493164, 20.818147659301758, 20.131311416625977, 19.991596221923828, 19.938753128051758, 0.6284140053154046, 0.644688293415813, 0.6203322708323635, 0.6313126819582263, 0.5898111538738595
54, 19.51624298095703, 19.96595573425293, 19.211212158203125, 18.47731590270996, 18.96478271484375, 0.4564326909557554, 0.46661050912077073, 0.26262734285498324, 0.4296193572339277, 0.22560125309158385
55, 18.91189193725586, 19.19692039489746, 18.31940460205078, 17.5078182220459, 18.026355743408203, 0.6482674934278144, 0.6546090743558921, 0.6424922809088055, 0.6168807952401842, 0.6280334609299939
56, 24.45767593383789, 26.679744720458984, 26.30230712890625, 25.142234802246094, 26.15929412841797, 0.790129984133315, 0.8145346787464273, 0.7451507448708319, 0.7742073051755908, 0.7200658969498367
57, 20.73298454284668, 20.969572067260742, 20.272708892822266, 19.541608810424805, 20.002246856689453, 0.7601056910006868, 0.7622855610905801, 0.7403418504908041, 0.7371335806483863, 0.7192724518026034
58, 24.366268157958984, 25.270004272460938, 24.6713809967041, 23.516799926757812, 24.397680282592773, 0.7752960580192252, 0.7817051018181559, 0.7726059304731874, 0.7410386571617406, 0.767279120085716
59, 19.779634475708008, 20.146677017211914, 19.36507797241211, 18.721773147583008, 19.13504409790039, 0.6508224604191121, 0.6614722833509485, 0.6146966223819301, 0.6237984982580901, 0.5962448921524073
60, 35.370697021484375, 39.371917724609375, 39.21164321899414, 36.86805725097656, 39.046810150146484, 0.9451935983520755, 0.9520098710760794, 0.9464273394290635, 0.927393726353813, 0.9438099637253028
61, 25.23617172241211, 26.14324951171875, 25.358158111572266, 24.609355926513672, 25.12433624267578, 0.6869346971540953, 0.6968453522885034, 0.6646690676724303, 0.6487702652520679, 0.6473477839835791
62, 20.82839012145996, 22.87126350402832, 22.126983642578125, 21.23959732055664, 21.872852325439453, 0.599396543953033, 0.6287614378419408, 0.5257792784332523, 0.5682853960388576, 0.49254419012364486
63, 19.56534767150879, 20.569087982177734, 19.842384338378906, 19.23334503173828, 19.549312591552734, 0.43097603218762276, 0.4398959830564992, 0.4249977126140116, 0.4103459446010116, 0.4095795927073424
64, 23.703367233276367, 24.231891632080078, 23.441064834594727, 22.74374771118164, 23.192138671875, 0.6185180501682264, 0.6228127557510562, 0.6118268788083282, 0.5940233357670227, 0.59959217248167
65, 22.065052032470703, 24.600439071655273, 23.980384826660156, 23.26957893371582, 23.751781463623047, 0.644397796725882, 0.6588827114180713, 0.5697711759145015, 0.6153186033640934, 0.5596051086724252
66, 32.25176239013672, 33.46477508544922, 32.989013671875, 31.669721603393555, 32.77648162841797, 0.9082947780393504, 0.9151710955161848, 0.902708429030181, 0.8854270514015268, 0.8960482854105336
67, 23.672542572021484, 25.57321548461914, 24.89568519592285, 24.05596923828125, 24.65610122680664, 0.792597676646905, 0.8050360400494874, 0.7244793368868004, 0.7732416180767141, 0.7192681608559804
68, 16.919719696044922, 17.09282684326172, 16.566335678100586, 15.848871231079102, 16.3942928314209, 0.7122422796535021, 0.7137763054389953, 0.5731171101197349, 0.7015466693558056, 0.5179638062716181
69, 24.147598266601562, 25.331676483154297, 24.68259048461914, 23.799402236938477, 24.43212890625, 0.7977517977808254, 0.8076832077056119, 0.7585751622432322, 0.7745545754601739, 0.741144988118034
70, 19.804340362548828, 20.449066162109375, 19.722610473632812, 18.982709884643555, 19.49077606201172, 0.6279473711871754, 0.6316346049857156, 0.5586955978393959, 0.6015254621749994, 0.5452337465660325
71, 22.309635162353516, 22.932910919189453, 22.219789505004883, 21.326398849487305, 21.938793182373047, 0.6999370276021726, 0.7052895117858513, 0.6597323729165305, 0.6757476506506135, 0.6246360243501462
72, 26.09168243408203, 26.591934204101562, 25.820476531982422, 24.947969436645508, 25.546884536743164, 0.7779148922344901, 0.7842221770979817, 0.7705180901654631, 0.7534914283724422, 0.7572942613395625
73, 24.043472290039062, 24.354379653930664, 23.6992244720459, 23.031261444091797, 23.465045928955078, 0.7083375630282098, 0.7119779482518744, 0.705638768054218, 0.6794448888548965, 0.695355011074951
74, 19.29886245727539, 19.647157669067383, 18.806760787963867, 18.012052536010742, 18.52312469482422, 0.5523346061626716, 0.5559440776479009, 0.5164596154524099, 0.5238666994171993, 0.48817075811384253
75, 20.983903884887695, 22.014448165893555, 21.311758041381836, 20.545169830322266, 21.055938720703125, 0.5101772144556215, 0.5248057554259953, 0.41981820566267575, 0.4819767706044061, 0.3877921925091796
76, 18.739633560180664, 19.386211395263672, 18.60979461669922, 17.83763885498047, 18.365253448486328, 0.6176129344707132, 0.6257436538310179, 0.5719357512098593, 0.5889634209529153, 0.547513626815388
77, 18.484458923339844, 18.996150970458984, 18.59920310974121, 17.767757415771484, 18.45111656188965, 0.4592172672778443, 0.4691675165295554, 0.40053074582225245, 0.427068281709613, 0.384299658511509
78, 21.77828025817871, 22.334135055541992, 21.61542510986328, 20.780546188354492, 21.35126495361328, 0.5170706995805957, 0.5203161037676469, 0.49651343131040954, 0.48568236036952867, 0.4819110430555762
79, 21.660423278808594, 22.217594146728516, 21.494455337524414, 20.619831085205078, 21.178922653198242, 0.6548481405186757, 0.6580986325495527, 0.6404246624228364, 0.6197590144417322, 0.6245834508248697
80, 24.039459228515625, 24.608295440673828, 23.951019287109375, 23.035232543945312, 23.713796615600586, 0.7224861526519636, 0.7321196183727893, 0.7179517056137144, 0.6895308664959091, 0.7057941265527679
81, 17.882110595703125, 18.15361785888672, 17.537433624267578, 16.641023635864258, 17.330120086669922, 0.7314327465051657, 0.7314663741408182, 0.676823642450386, 0.6940418396829615, 0.658638176806584
82, 19.982276916503906, 20.25455665588379, 19.43987274169922, 18.848758697509766, 19.182573318481445, 0.45772961281491925, 0.46302819749696283, 0.450263895173695, 0.4289719110303562, 0.43886957108009256
83, 17.15633201599121, 17.26437759399414, 16.99378776550293, 16.967041015625, 16.940204620361328, 0.6731853836776192, 0.6757580407631878, 0.6160976829383606, 0.6472658516083736, 0.5952101020508096
84, 18.191242218017578, 18.69632911682129, 17.898681640625, 17.20620346069336, 17.631914138793945, 0.5692901838307589, 0.5739343893696525, 0.4371324683219132, 0.5557483908318516, 0.4040058341590718
85, 16.109947204589844, 16.409284591674805, 15.589661598205566, 15.003460884094238, 15.350546836853027, 0.3046591177245163, 0.30212436627689593, 0.2934168878334535, 0.2875190361015809, 0.2806243246660241
86, 16.672861099243164, 16.760833740234375, 16.343765258789062, 16.410736083984375, 16.257389068603516, 0.6376490944695937, 0.6364297160099152, 0.4736800337504156, 0.626161393703663, 0.4468900916053401
87, 18.307003021240234, 18.668437957763672, 17.950551986694336, 17.121267318725586, 17.708026885986328, 0.5792838841914294, 0.5867704399945899, 0.507660517604039, 0.5476197702452966, 0.4812595826167625
88, 16.00632667541504, 16.562612533569336, 15.658892631530762, 14.9930419921875, 15.427345275878906, 0.40975222977797326, 0.420217364340418, 0.3675516157682959, 0.39688744293555345, 0.34962408474194107
89, 24.29546356201172, 24.970935821533203, 24.250669479370117, 23.59890365600586, 24.036174774169922, 0.7406719694439218, 0.7483847598692396, 0.7363394376302806, 0.7197610606362125, 0.7293313566734255
90, 27.95185089111328, 28.78140640258789, 27.995643615722656, 27.264116287231445, 27.76979637145996, 0.7118377491005516, 0.7236829172156681, 0.6987564486785385, 0.6711767704233437, 0.6896175700396925
91, 18.37795639038086, 18.945789337158203, 18.142555236816406, 17.49892807006836, 17.879005432128906, 0.4101648864545193, 0.42843805852973316, 0.29116486842620687, 0.39345855742652275, 0.24515925418524653
92, 20.223106384277344, 20.675199508666992, 19.878387451171875, 19.218738555908203, 19.612442016601562, 0.3699189486346252, 0.3698243099284258, 0.35844299450942346, 0.3407648911258471, 0.34522513762646745
93, 26.553251266479492, 27.866619110107422, 27.289546966552734, 26.01511001586914, 27.03009033203125, 0.8493932555302964, 0.8591914147283093, 0.843667334742033, 0.8116601412504182, 0.8322024792023521
94, 19.98241424560547, 20.269054412841797, 19.506746292114258, 18.826221466064453, 19.24919319152832, 0.6711015426069605, 0.6730731448023276, 0.6358637380690417, 0.652755186659057, 0.6125705154822702
95, 18.625438690185547, 21.025924682617188, 20.454456329345703, 19.646888732910156, 20.242815017700195, 0.5271707557003613, 0.5782170320159966, 0.27091989645429687, 0.5428725812428215, 0.21116313016090305
96, 20.00421142578125, 20.43156623840332, 19.76760482788086, 18.891414642333984, 19.5084228515625, 0.6188516507486258, 0.6204749557192644, 0.562093737122415, 0.5832261744652811, 0.5396053701676717
97, 27.323287963867188, 28.201461791992188, 27.673776626586914, 26.917770385742188, 27.479293823242188, 0.80986380345137, 0.8167087158087653, 0.8061271084314784, 0.7841380772815963, 0.797907156610082
98, 22.636810302734375, 23.471473693847656, 22.787174224853516, 21.982223510742188, 22.54241943359375, 0.65827999935056, 0.6663656768069763, 0.5209639974917091, 0.623974767442412, 0.4931644517462348
99, 21.456308364868164, 21.992271423339844, 21.130311965942383, 20.10980224609375, 20.86675262451172, 0.6105572257145786, 0.6217456100576461, 0.5921527457185874, 0.5710150099355799, 0.5784971015671372
100, 23.354188919067383, 25.034439086914062, 24.349287033081055, 23.492046356201172, 24.073789596557617, 0.6984549832252466, 0.7065777356285015, 0.6292475111247245, 0.672606708487717, 0.6034731555062582
