02-05-2024 17:30:52, scale=2, epochs=500, batchSize=16, avgPSNR=22.898494968414308, avgSSIM=0.7883977899404959
imageN, model_psnr, bilinInter_psnr, bicubInter_psnr, areaInter_psnr, lanczosInter_psnr, model_ssim, bilinInter_ssim, bicubInter_ssim, areaInter_ssim, lanczosInter_ssim
1, 27.47781753540039, 27.513233184814453, 26.659523010253906, 25.073936462402344, 26.38919448852539, 0.8292211080174047, 0.8673558405516966, 0.8618671963513955, 0.8162850189216939, 0.8546610080084092
2, 22.076623916625977, 22.670974731445312, 22.568819046020508, 20.87588119506836, 22.388519287109375, 0.7792587996625472, 0.8139943842727686, 0.6977819322092824, 0.7710256200055684, 0.6849809131664795
3, 21.098243713378906, 21.892518997192383, 21.67564582824707, 20.048282623291016, 21.484012603759766, 0.7480838174424151, 0.8013209888282037, 0.7673658531170905, 0.7598547564979081, 0.7635303549992184
4, 27.23410415649414, 27.710773468017578, 27.448715209960938, 26.665163040161133, 27.364805221557617, 0.8595640030987974, 0.8975795465410759, 0.8789982155458385, 0.8538090841303971, 0.8752558581567718
5, 21.024593353271484, 21.9019775390625, 21.610050201416016, 19.89008140563965, 21.394899368286133, 0.7477785147254539, 0.805061726432836, 0.7536948764072681, 0.7571510241863628, 0.7452376526522148
6, 20.596359252929688, 21.256542205810547, 20.98792266845703, 19.422653198242188, 20.793628692626953, 0.7614096158858789, 0.8023967737826749, 0.7588011691596313, 0.7594118183857775, 0.7196041730412284
7, 22.040157318115234, 22.505252838134766, 22.280513763427734, 21.045942306518555, 22.157285690307617, 0.7684424341768789, 0.8008692896321368, 0.7242989907279886, 0.7571827675271293, 0.7035024416380823
8, 23.558563232421875, 24.619400024414062, 24.62389373779297, 22.544221878051758, 24.453697204589844, 0.7925633973644929, 0.8411535920677548, 0.7944231936118056, 0.7962523405450599, 0.7793849910634073
9, 23.45222282409668, 24.44586944580078, 23.830848693847656, 22.292652130126953, 23.637847900390625, 0.8643932241789757, 0.8979866816737999, 0.8710669475984532, 0.8492914727696641, 0.8363584089370131
10, 21.198638916015625, 21.770069122314453, 21.647010803222656, 20.079532623291016, 21.48668098449707, 0.7355988081086339, 0.782131213194455, 0.6970752995984779, 0.7466857288309288, 0.7070754060674576
11, 22.08704948425293, 23.076505661010742, 22.587549209594727, 20.813920974731445, 22.345458984375, 0.767026659120793, 0.8206044405169997, 0.75105348805196, 0.7688970840185271, 0.7458344934068872
12, 21.441001892089844, 22.079914093017578, 21.750396728515625, 20.319290161132812, 21.473114013671875, 0.7853646947158559, 0.8264926058005433, 0.782862437420157, 0.7906551143903224, 0.7780526841244573
13, 23.518882751464844, 24.79587173461914, 24.501659393310547, 22.663536071777344, 24.31715965270996, 0.8536219703573292, 0.9002439726590713, 0.8140344565899946, 0.8510093451991773, 0.7980061851309829
14, 21.781944274902344, 22.71162986755371, 22.35529136657715, 20.555360794067383, 22.167518615722656, 0.7807933062784159, 0.835280812527011, 0.7403032664619285, 0.7835324879137522, 0.7690185246658373
15, 21.38687515258789, 22.415138244628906, 22.228662490844727, 20.486473083496094, 22.002628326416016, 0.7499332880879863, 0.8058569384150807, 0.727088436421521, 0.7649943129460018, 0.7353393478299046
16, 26.014217376708984, 26.194137573242188, 25.362407684326172, 24.181549072265625, 25.183584213256836, 0.7002247418221769, 0.728535741499751, 0.7208422460729487, 0.6748114957681164, 0.7143355650382881
17, 21.507139205932617, 22.427026748657227, 22.262773513793945, 21.01178741455078, 22.05801010131836, 0.769483514912192, 0.820379309288661, 0.7694638214361473, 0.7819473561851303, 0.7637886357754559
18, 20.046117782592773, 19.892549514770508, 19.298704147338867, 18.411590576171875, 19.23278045654297, 0.7537633380464047, 0.7980457483441714, 0.692465404956144, 0.764364823940799, 0.6879553949372632
19, 22.329893112182617, 23.09583282470703, 22.826766967773438, 21.432613372802734, 22.63854217529297, 0.7886763238938979, 0.828747404479433, 0.7649810611310769, 0.7841712049812454, 0.7638855572700854
20, 20.569778442382812, 21.3786678314209, 20.94792938232422, 19.449565887451172, 20.73221206665039, 0.7433894507327415, 0.7833576203122548, 0.7151354724455986, 0.7386781709101554, 0.6887689421977081
