02-05-2024 17:30:31, scale=2, epochs=500, batchSize=16, avgPSNR=20.746290550231933, avgSSIM=0.5755255183811154
imageN, model_psnr, bilinInter_psnr, bicubInter_psnr, areaInter_psnr, lanczosInter_psnr, model_ssim, bilinInter_ssim, bicubInter_ssim, areaInter_ssim, lanczosInter_ssim
1, 22.017513275146484, 22.227970123291016, 21.861913681030273, 21.247074127197266, 21.7386474609375, 0.6790712680113098, 0.7050071048679889, 0.6930990490565917, 0.6665272718901233, 0.6837010679180859
2, 21.341516494750977, 21.73368263244629, 21.164230346679688, 20.328876495361328, 20.954639434814453, 0.6976994698599769, 0.7457794786812626, 0.7398038928364986, 0.7137682374130784, 0.7297184704293075
3, 19.82062339782715, 19.933719635009766, 19.297853469848633, 18.72246551513672, 19.095624923706055, 0.5988350907847905, 0.6095284331650987, 0.4470991558690911, 0.5719351815104124, 0.42252427313745977
4, 23.03851318359375, 22.760360717773438, 21.86878204345703, 21.251121520996094, 21.593074798583984, 0.41156310327973117, 0.4442168516104043, 0.42864599851492485, 0.41486752493251383, 0.41539936756174933
5, 13.704105377197266, 13.814395904541016, 13.546585083007812, 12.889400482177734, 13.4608154296875, 0.4188194107572965, 0.46024926577995406, 0.4166228146872303, 0.4324178869825766, 0.4034971413646067
6, 23.951473236083984, 24.154251098632812, 23.70088768005371, 22.801191329956055, 23.472198486328125, 0.6972736832540993, 0.7269294881140023, 0.713273981243643, 0.6743798025164861, 0.695557782578379
7, 14.69992446899414, 15.21384334564209, 14.951247215270996, 13.991541862487793, 14.828584671020508, 0.46067132739801214, 0.5155584334865089, 0.36052818343833076, 0.49312850869261227, 0.31851461076506354
8, 17.932430267333984, 18.070241928100586, 17.483871459960938, 16.80409049987793, 17.284582138061523, 0.3635285546282069, 0.413308945056572, 0.4027562673286457, 0.3872725297869088, 0.3883136628260049
9, 26.942859649658203, 27.464332580566406, 26.976409912109375, 26.007160186767578, 26.793323516845703, 0.6877262596940883, 0.7244019272782481, 0.704106729570684, 0.6663126839771574, 0.6950184390242088
10, 23.08591079711914, 23.533889770507812, 23.027103424072266, 22.090675354003906, 22.811365127563477, 0.6370348198009964, 0.6839757050936682, 0.6644613869829071, 0.6521095422472003, 0.6504259738171574
11, 18.44745445251465, 18.401371002197266, 17.6635684967041, 17.002351760864258, 17.442859649658203, 0.5329845456765475, 0.5625995322195748, 0.5052818189611185, 0.5290273989126816, 0.49075255892546
12, 19.25263023376465, 19.306259155273438, 18.677112579345703, 17.780027389526367, 18.447429656982422, 0.5521806499406677, 0.5771061464701401, 0.44951248645193526, 0.5363408865413429, 0.4158088746195088
13, 19.99612808227539, 20.017467498779297, 19.297874450683594, 18.65903663635254, 19.094064712524414, 0.484564138722694, 0.5235195495622967, 0.49772793261817994, 0.49042342134301115, 0.4822571165173281
14, 18.19590950012207, 18.155649185180664, 17.453426361083984, 16.861434936523438, 17.23078155517578, 0.4689029066171397, 0.5157360656119504, 0.4971769513872087, 0.4919451207524256, 0.49005123977405146
15, 24.023229598999023, 25.077903747558594, 24.490339279174805, 23.832088470458984, 24.190322875976562, 0.6419132056773449, 0.6852431899797498, 0.6328893509049447, 0.6271631025246942, 0.604978161114871
16, 16.91622543334961, 17.003419876098633, 16.104663848876953, 15.33285903930664, 15.865718841552734, 0.31514724358927065, 0.34958701935384817, 0.32918177430324636, 0.3182268721530698, 0.3284416919451103
17, 23.882678985595703, 24.008676528930664, 23.339262008666992, 22.46723175048828, 23.059675216674805, 0.7344716315244856, 0.7681537241571254, 0.7465442989620859, 0.7300143066676849, 0.7165745841742098
18, 18.043779373168945, 17.948781967163086, 17.204252243041992, 16.66786003112793, 16.95718002319336, 0.4939117893988383, 0.5129647389418098, 0.4922551937268185, 0.4834709201267475, 0.45969132034935517
19, 18.67360496520996, 18.76262092590332, 18.010271072387695, 17.322805404663086, 17.768051147460938, 0.40283749928582546, 0.4400695281670303, 0.4150872482701151, 0.4047556297680387, 0.3855333149577098
20, 20.567378997802734, 20.778303146362305, 20.27637481689453, 19.53631019592285, 20.095300674438477, 0.5937636526202686, 0.6289991841267515, 0.3805666416613199, 0.5931515005909663, 0.3630940818991939
21, 23.400737762451172, 23.588449478149414, 22.999011993408203, 22.048540115356445, 22.74506378173828, 0.7413439850831361, 0.7772881789518715, 0.7701379881250341, 0.7394842676767356, 0.7589249382104706
22, 30.36042022705078, 31.134872436523438, 30.334598541259766, 29.28290367126465, 30.073741912841797, 0.7696814101895655, 0.7894292227618596, 0.7649823960580872, 0.7204077343502472, 0.7529566585390491
23, 15.941156387329102, 15.85011100769043, 14.997220993041992, 14.405049324035645, 14.757715225219727, 0.342328804709022, 0.3789172824771096, 0.32289699699711844, 0.36006440301394066, 0.3136485087538618
24, 18.888952255249023, 19.008676528930664, 18.354244232177734, 17.564855575561523, 18.118661880493164, 0.5305537110487838, 0.5534604857696406, 0.5193248631127159, 0.5097964996607279, 0.48586466407854906
25, 23.339679718017578, 23.38129425048828, 22.684202194213867, 22.00662612915039, 22.428102493286133, 0.5960796886110604, 0.6317941313878619, 0.6110263350708279, 0.5969932657121941, 0.5932929732803671
26, 23.901775360107422, 23.853740692138672, 23.372060775756836, 22.20038604736328, 23.120540618896484, 0.6996360206910484, 0.7326148963257679, 0.6519563466551755, 0.6944704149818951, 0.6177799409824805
27, 17.333995819091797, 17.977100372314453, 17.413860321044922, 16.20855140686035, 17.161163330078125, 0.5141429721058575, 0.5480510751331442, 0.3636981620970419, 0.4854437493676461, 0.33496431765847756
28, 20.340831756591797, 20.9409236907959, 20.51099395751953, 19.713476181030273, 20.39867401123047, 0.6264308570579253, 0.67874524629778, 0.6836782450772682, 0.653557548727477, 0.6743142028895432
29, 22.147367477416992, 22.274150848388672, 21.666927337646484, 21.16539764404297, 21.383962631225586, 0.7187459988488762, 0.7430559355708781, 0.6863266589250072, 0.7087632573821795, 0.6563257686278163
30, 20.501007080078125, 21.146427154541016, 20.739856719970703, 19.715410232543945, 20.575332641601562, 0.6256717615075877, 0.6733458421358403, 0.5988323321034864, 0.6380513534546567, 0.5691542652054866
31, 21.485910415649414, 21.851593017578125, 21.397703170776367, 20.573747634887695, 21.20023536682129, 0.6315095863809698, 0.6638317206551446, 0.5585934222989317, 0.6280459131459376, 0.5217106316328153
32, 21.12853240966797, 20.97936248779297, 20.1983642578125, 19.790693283081055, 19.957782745361328, 0.4875582837568065, 0.4941177722443394, 0.33497606482515707, 0.4495723679507588, 0.3240106416568449
33, 24.92803955078125, 25.25395965576172, 24.81374740600586, 23.347681045532227, 24.58163833618164, 0.7047668635119919, 0.7332562991623763, 0.6583057801537092, 0.6757314128910517, 0.6217355120172389
34, 17.752552032470703, 18.0662841796875, 17.50661849975586, 16.88223648071289, 17.291259765625, 0.5242708024419852, 0.5851180516589826, 0.4320337664787199, 0.5583020853356235, 0.39956371859121176
35, 30.821578979492188, 31.788480758666992, 31.691890716552734, 29.989728927612305, 31.476634979248047, 0.8796285817422667, 0.9146536068354347, 0.9031613673195913, 0.8852691826875891, 0.8921580726356028
36, 17.846782684326172, 17.91203498840332, 17.31220054626465, 16.60606575012207, 17.150543212890625, 0.42650836081966176, 0.4515984266995797, 0.4430659887334922, 0.4242852985420918, 0.4327357838570413
37, 18.03801727294922, 18.136157989501953, 17.669466018676758, 17.10729217529297, 17.483196258544922, 0.5468593098284321, 0.5736092083630949, 0.513582901490737, 0.5502664808906494, 0.49199038864565503
38, 21.366294860839844, 21.670129776000977, 20.809574127197266, 19.970611572265625, 20.558544158935547, 0.25133035189774083, 0.28409958407829067, 0.2637332579224661, 0.1819585810994285, 0.2496954068003351
39, 19.831995010375977, 19.923145294189453, 19.196735382080078, 18.39297866821289, 18.969722747802734, 0.47244499041785215, 0.5008188770400211, 0.45928049986710584, 0.4639305084596782, 0.4396497877591381
40, 17.200313568115234, 17.195457458496094, 16.505605697631836, 15.84375, 16.21720314025879, 0.48862928754229107, 0.5211137855498682, 0.45912299163833387, 0.5046295336424039, 0.43486623607795083
41, 22.12285041809082, 22.293521881103516, 21.783580780029297, 20.82862091064453, 21.571815490722656, 0.8130567214690968, 0.8308866889364511, 0.8321879837167068, 0.7911861846267899, 0.8232639254656523
42, 27.20541763305664, 28.14702796936035, 27.672073364257812, 26.907176971435547, 27.49590301513672, 0.7536333268208355, 0.818213860000245, 0.773469739533497, 0.7769673991083064, 0.7595733605079495
43, 16.189571380615234, 16.22227668762207, 15.7781400680542, 15.036164283752441, 15.65507698059082, 0.5047014489967561, 0.5570980898944343, 0.5161070318659926, 0.5281721643669091, 0.4973697983100201
44, 18.98465919494629, 18.900949478149414, 17.97476577758789, 17.178213119506836, 17.708974838256836, 0.5637791462443065, 0.5886295160513687, 0.5778317247776602, 0.546898022048378, 0.5652630529359846
