02-05-2024 18:07:18, scale=2, epochs=100, batchSize=8, avgPSNR=22.60427131652832, avgSSIM=0.6478929394742097
imageN, model_psnr, bilinInter_psnr, bicubInter_psnr, areaInter_psnr, lanczosInter_psnr, model_ssim, bilinInter_ssim, bicubInter_ssim, areaInter_ssim, lanczosInter_ssim
66, 33.45387649536133, 33.46477508544922, 32.989013671875, 31.669721603393555, 32.77648162841797, 0.9145840394453115, 0.9151710955161848, 0.902708429030181, 0.8854270514015268, 0.8960482854105336
67, 25.40506362915039, 25.57321548461914, 24.89568519592285, 24.05596923828125, 24.65610122680664, 0.7970243255696728, 0.8050360400494874, 0.7244793368868004, 0.7732416180767141, 0.7192681608559804
68, 16.99471092224121, 17.09282684326172, 16.566335678100586, 15.848871231079102, 16.3942928314209, 0.7097642756583752, 0.7137763054389953, 0.5731171101197349, 0.7015466693558056, 0.5179638062716181
69, 25.121538162231445, 25.331676483154297, 24.68259048461914, 23.799402236938477, 24.43212890625, 0.8027381005987272, 0.8076832077056119, 0.7585751622432322, 0.7745545754601739, 0.741144988118034
70, 20.477298736572266, 20.449066162109375, 19.722610473632812, 18.982709884643555, 19.49077606201172, 0.62479821198059, 0.6316346049857156, 0.5586955978393959, 0.6015254621749994, 0.5452337465660325
71, 22.98491668701172, 22.932910919189453, 22.219789505004883, 21.326398849487305, 21.938793182373047, 0.6995393783015807, 0.7052895117858513, 0.6597323729165305, 0.6757476506506135, 0.6246360243501462
72, 26.624765396118164, 26.591934204101562, 25.820476531982422, 24.947969436645508, 25.546884536743164, 0.78220380035291, 0.7842221770979817, 0.7705180901654631, 0.7534914283724422, 0.7572942613395625
73, 24.425222396850586, 24.354379653930664, 23.6992244720459, 23.031261444091797, 23.465045928955078, 0.7109844117882727, 0.7119779482518744, 0.705638768054218, 0.6794448888548965, 0.695355011074951
74, 19.632598876953125, 19.647157669067383, 18.806760787963867, 18.012052536010742, 18.52312469482422, 0.5497520364236432, 0.5559440776479009, 0.5164596154524099, 0.5238666994171993, 0.48817075811384253
75, 21.975391387939453, 22.014448165893555, 21.311758041381836, 20.545169830322266, 21.055938720703125, 0.5212833984189434, 0.5248057554259953, 0.41981820566267575, 0.4819767706044061, 0.3877921925091796
76, 19.33956527709961, 19.386211395263672, 18.60979461669922, 17.83763885498047, 18.365253448486328, 0.618844361442325, 0.6257436538310179, 0.5719357512098593, 0.5889634209529153, 0.547513626815388
77, 18.510406494140625, 18.996150970458984, 18.59920310974121, 17.767757415771484, 18.45111656188965, 0.46280188619024026, 0.4691675165295554, 0.40053074582225245, 0.427068281709613, 0.384299658511509
78, 22.344675064086914, 22.334135055541992, 21.61542510986328, 20.780546188354492, 21.35126495361328, 0.5174249473660734, 0.5203161037676469, 0.49651343131040954, 0.48568236036952867, 0.4819110430555762
79, 22.22864532470703, 22.217594146728516, 21.494455337524414, 20.619831085205078, 21.178922653198242, 0.6595997962786136, 0.6580986325495527, 0.6404246624228364, 0.6197590144417322, 0.6245834508248697
80, 24.56670379638672, 24.608295440673828, 23.951019287109375, 23.035232543945312, 23.713796615600586, 0.7341301705119195, 0.7321196183727893, 0.7179517056137144, 0.6895308664959091, 0.7057941265527679
81, 17.948854446411133, 18.15361785888672, 17.537433624267578, 16.641023635864258, 17.330120086669922, 0.726993384625047, 0.7314663741408182, 0.676823642450386, 0.6940418396829615, 0.658638176806584
82, 20.28846549987793, 20.25455665588379, 19.43987274169922, 18.848758697509766, 19.182573318481445, 0.46314027247878925, 0.46302819749696283, 0.450263895173695, 0.4289719110303562, 0.43886957108009256
83, 17.265708923339844, 17.26437759399414, 16.99378776550293, 16.967041015625, 16.940204620361328, 0.673200327639764, 0.6757580407631878, 0.6160976829383606, 0.6472658516083736, 0.5952101020508096
84, 18.63443374633789, 18.69632911682129, 17.898681640625, 17.20620346069336, 17.631914138793945, 0.5730168653753073, 0.5739343893696525, 0.4371324683219132, 0.5557483908318516, 0.4040058341590718
85, 16.433210372924805, 16.409284591674805, 15.589661598205566, 15.003460884094238, 15.350546836853027, 0.3022080686137546, 0.30212436627689593, 0.2934168878334535, 0.2875190361015809, 0.2806243246660241
86, 16.789461135864258, 16.760833740234375, 16.343765258789062, 16.410736083984375, 16.257389068603516, 0.6380626163718336, 0.6364297160099152, 0.4736800337504156, 0.626161393703663, 0.4468900916053401
87, 18.606334686279297, 18.668437957763672, 17.950551986694336, 17.121267318725586, 17.708026885986328, 0.5820804336790256, 0.5867704399945899, 0.507660517604039, 0.5476197702452966, 0.4812595826167625
88, 16.198627471923828, 16.562612533569336, 15.658892631530762, 14.9930419921875, 15.427345275878906, 0.4216419464813839, 0.420217364340418, 0.3675516157682959, 0.39688744293555345, 0.34962408474194107
89, 25.04755210876465, 24.970935821533203, 24.250669479370117, 23.59890365600586, 24.036174774169922, 0.7501227807052896, 0.7483847598692396, 0.7363394376302806, 0.7197610606362125, 0.7293313566734255
90, 28.992578506469727, 28.78140640258789, 27.995643615722656, 27.264116287231445, 27.76979637145996, 0.7296183012032956, 0.7236829172156681, 0.6987564486785385, 0.6711767704233437, 0.6896175700396925
91, 18.89616584777832, 18.945789337158203, 18.142555236816406, 17.49892807006836, 17.879005432128906, 0.42476418731283966, 0.42843805852973316, 0.29116486842620687, 0.39345855742652275, 0.24515925418524653
92, 20.82686424255371, 20.675199508666992, 19.878387451171875, 19.218738555908203, 19.612442016601562, 0.3744503095926071, 0.3698243099284258, 0.35844299450942346, 0.3407648911258471, 0.34522513762646745
93, 27.732303619384766, 27.866619110107422, 27.289546966552734, 26.01511001586914, 27.03009033203125, 0.8525364045217877, 0.8591914147283093, 0.843667334742033, 0.8116601412504182, 0.8322024792023521
94, 20.25874137878418, 20.269054412841797, 19.506746292114258, 18.826221466064453, 19.24919319152832, 0.6667403437192566, 0.6730731448023276, 0.6358637380690417, 0.652755186659057, 0.6125705154822702
95, 20.893795013427734, 21.025924682617188, 20.454456329345703, 19.646888732910156, 20.242815017700195, 0.565513938726152, 0.5782170320159966, 0.27091989645429687, 0.5428725812428215, 0.21116313016090305
96, 20.470733642578125, 20.43156623840332, 19.76760482788086, 18.891414642333984, 19.5084228515625, 0.6180026734304337, 0.6204749557192644, 0.562093737122415, 0.5832261744652811, 0.5396053701676717
97, 28.194028854370117, 28.201461791992188, 27.673776626586914, 26.917770385742188, 27.479293823242188, 0.817103135605994, 0.8167087158087653, 0.8061271084314784, 0.7841380772815963, 0.797907156610082
98, 23.43329620361328, 23.471473693847656, 22.787174224853516, 21.982223510742188, 22.54241943359375, 0.6591759646957573, 0.6663656768069763, 0.5209639974917091, 0.623974767442412, 0.4931644517462348
99, 21.94189453125, 21.992271423339844, 21.130311965942383, 20.10980224609375, 20.86675262451172, 0.6173307229696572, 0.6217456100576461, 0.5921527457185874, 0.5710150099355799, 0.5784971015671372
100, 24.902971267700195, 25.034439086914062, 24.349287033081055, 23.492046356201172, 24.073789596557617, 0.7027896461778474, 0.7065777356285015, 0.6292475111247245, 0.672606708487717, 0.6034731555062582
