02-05-2024 18:06:54, scale=2, epochs=100, batchSize=8, avgPSNR=26.107911911010742, avgSSIM=0.8349982673301696
imageN, model_psnr, bilinInter_psnr, bicubInter_psnr, areaInter_psnr, lanczosInter_psnr, model_ssim, bilinInter_ssim, bicubInter_ssim, areaInter_ssim, lanczosInter_ssim
1, 28.93850326538086, 29.316282272338867, 28.799779891967773, 27.346622467041016, 28.60997772216797, 0.8721518011612281, 0.8754275396534249, 0.8630197036805305, 0.8243839420795169, 0.8549782455164258
2, 25.069067001342773, 25.15554428100586, 24.853914260864258, 23.46570587158203, 24.664138793945312, 0.8228032856829963, 0.8355298246116182, 0.7251964197390721, 0.7906462664338937, 0.7083342804576112
3, 24.877090454101562, 24.84442901611328, 24.40892219543457, 22.883892059326172, 24.155845642089844, 0.8244857581561911, 0.8249984369938163, 0.7728750844311139, 0.7808322496356584, 0.7613324567303619
4, 28.058507919311523, 27.88077163696289, 27.105018615722656, 26.484067916870117, 26.87308120727539, 0.8990896278506987, 0.9074878081819011, 0.8866543119619112, 0.8716915521107105, 0.8799670307032198
5, 24.667470932006836, 24.75524139404297, 24.407480239868164, 22.922061920166016, 24.170520782470703, 0.8050526411965354, 0.807549107200199, 0.7786706817842335, 0.7610363977409013, 0.7648310451855654
6, 24.5401668548584, 24.56708526611328, 24.074539184570312, 22.550445556640625, 23.810426712036133, 0.8288360166880477, 0.8296201307651131, 0.7743842124377514, 0.7798775447001167, 0.7528213394976958
7, 24.281024932861328, 24.32897186279297, 23.944337844848633, 22.80745506286621, 23.739158630371094, 0.7888143545372287, 0.7920129492495133, 0.7256341197055686, 0.742378175609402, 0.7082284149658387
8, 28.418411254882812, 28.606433868408203, 28.377063751220703, 26.248416900634766, 28.149761199951172, 0.8611677719988584, 0.8673426095287121, 0.8314212915113199, 0.8228280801958884, 0.8178588484494111
9, 26.59103012084961, 26.563739776611328, 25.87783432006836, 24.880699157714844, 25.60427474975586, 0.8829554517854703, 0.8859623579708298, 0.8549324237399314, 0.8407971381260003, 0.8473312352227123
10, 25.163267135620117, 25.211275100708008, 24.825429916381836, 23.23806381225586, 24.62087631225586, 0.810777662458872, 0.8099487984886691, 0.7417882029593619, 0.7600411249118971, 0.738203441010416
11, 25.676481246948242, 25.71070671081543, 25.28546905517578, 23.75826072692871, 25.057662963867188, 0.8045251041080815, 0.8045741228862531, 0.7594050501836237, 0.7549924545275846, 0.7411920324508949
12, 25.11672019958496, 25.101816177368164, 24.896183013916016, 23.319305419921875, 24.717309951782227, 0.8510598895245322, 0.8526694486184504, 0.8366113859772973, 0.8086403089949881, 0.828110472239555
13, 27.40373420715332, 27.525753021240234, 26.90415382385254, 25.440155029296875, 26.56675148010254, 0.8837272799153985, 0.8880846768792952, 0.8525904020278942, 0.8462911451548799, 0.8462604235546621
14, 25.53192138671875, 25.425188064575195, 25.032936096191406, 23.538084030151367, 24.853296279907227, 0.822306648002083, 0.8254813497113966, 0.7384384610041125, 0.7757737553542537, 0.7272528271190413
15, 25.556676864624023, 25.641677856445312, 25.247575759887695, 23.539958953857422, 24.987276077270508, 0.8262709899198273, 0.8290930203318, 0.7641923552642883, 0.782223113724724, 0.7583700565079188
16, 27.36873435974121, 27.478919982910156, 26.707439422607422, 25.796875, 26.50758934020996, 0.7261785698466964, 0.7328105951207019, 0.715886612212243, 0.6741011102209412, 0.7051755535640464
17, 25.467432022094727, 25.524751663208008, 25.076919555664062, 23.47233772277832, 24.84796142578125, 0.8498865102912739, 0.8527625299275727, 0.790850365991523, 0.8080321851877051, 0.7857124170792915
18, 23.01439094543457, 23.00674057006836, 22.408313751220703, 21.55015754699707, 22.160980224609375, 0.8216002718892649, 0.8397236486372585, 0.7785454297496145, 0.7944293936912523, 0.7534292916723215
19, 26.430294036865234, 26.566789627075195, 26.334178924560547, 24.49576187133789, 26.164283752441406, 0.8516943883332142, 0.8551347252001474, 0.7789957765743893, 0.8084791574712142, 0.7593347099640766
20, 24.035537719726562, 24.045316696166992, 23.599685668945312, 22.17961883544922, 23.313617706298828, 0.7776072575469786, 0.7769193932690556, 0.6966987520492073, 0.7270423165829802, 0.6640589567322109
21, 25.08959197998047, 25.026412963867188, 24.474708557128906, 22.936595916748047, 24.25180435180664, 0.8124527246124765, 0.8146164894829889, 0.75412083633593, 0.7622543797804309, 0.7236799875061481
22, 28.94025421142578, 29.13425636291504, 28.62334442138672, 27.191204071044922, 28.3641357421875, 0.836607421176123, 0.8423333092273501, 0.8240677618056687, 0.7907448799266154, 0.8157830101568471
23, 31.644439697265625, 31.62157440185547, 31.038171768188477, 30.33583641052246, 30.836469650268555, 0.8991149647097842, 0.9050397200255429, 0.8897441324383656, 0.862702692426321, 0.8842473064400248
24, 25.573036193847656, 25.50361442565918, 25.08603286743164, 23.55994987487793, 24.946420669555664, 0.8351918206040451, 0.8737109726612176, 0.7906333741062259, 0.831522012938925, 0.7791175010997914
25, 24.380762100219727, 24.412864685058594, 23.945514678955078, 22.489971160888672, 23.71281623840332, 0.8113079675940285, 0.8112827975974662, 0.7565660893395706, 0.7638917184871332, 0.7340318660647103
26, 28.711925506591797, 28.860387802124023, 28.018173217773438, 27.247814178466797, 27.764570236206055, 0.8619136207821332, 0.8706049408626721, 0.8640781870228181, 0.8316437351408601, 0.8567150776496901
27, 25.468860626220703, 25.440780639648438, 24.796316146850586, 23.75575828552246, 24.544689178466797, 0.7805505738115494, 0.7799558504200418, 0.7536272509171034, 0.7336373026394349, 0.741893442228321
28, 27.52191162109375, 27.4947566986084, 26.60018539428711, 25.70539093017578, 26.299104690551758, 0.7535856669322298, 0.7523852195293718, 0.6944999337987524, 0.6849350283316707, 0.6772243604199366
29, 29.825881958007812, 29.857032775878906, 29.520408630371094, 28.429988861083984, 29.32500457763672, 0.9146357675407855, 0.9213965180756927, 0.913720120161335, 0.8850759617833358, 0.9081144123577203
30, 25.098102569580078, 25.074241638183594, 24.643709182739258, 23.15738296508789, 24.478473663330078, 0.8373570845460467, 0.8520668729673876, 0.7957963100417251, 0.804433835662529, 0.7619542134429038
31, 29.890710830688477, 29.983436584472656, 29.35857391357422, 28.54883575439453, 29.199216842651367, 0.9137099372125009, 0.9205111917710871, 0.905931035961607, 0.8817074322819434, 0.9015288253867823
