02-05-2024 17:13:34, scale=2, epochs=500, batchSize=16, avgPSNR=20.715976734161377, avgSSIM=0.5880336965051797
imageN, model_psnr, bilinInter_psnr, bicubInter_psnr, areaInter_psnr, lanczosInter_psnr, model_ssim, bilinInter_ssim, bicubInter_ssim, areaInter_ssim, lanczosInter_ssim
1, 22.016803741455078, 22.227970123291016, 21.861913681030273, 21.247074127197266, 21.7386474609375, 0.6845157466190807, 0.7050071048679889, 0.6930990490565917, 0.6665272718901233, 0.6837010679180859
2, 21.631942749023438, 21.73368263244629, 21.164230346679688, 20.328876495361328, 20.954639434814453, 0.7211499978934005, 0.7457794786812626, 0.7398038928364986, 0.7137682374130784, 0.7297184704293075
3, 19.774385452270508, 19.933719635009766, 19.297853469848633, 18.72246551513672, 19.095624923706055, 0.6048414423256895, 0.6095284331650987, 0.4470991558690911, 0.5719351815104124, 0.42252427313745977
4, 22.86334228515625, 22.760360717773438, 21.86878204345703, 21.251121520996094, 21.593074798583984, 0.4054406768580768, 0.4442168516104043, 0.42864599851492485, 0.41486752493251383, 0.41539936756174933
5, 13.504291534423828, 13.814395904541016, 13.546585083007812, 12.889400482177734, 13.4608154296875, 0.43468378128052754, 0.46024926577995406, 0.4166228146872303, 0.4324178869825766, 0.4034971413646067
6, 23.630416870117188, 24.154251098632812, 23.70088768005371, 22.801191329956055, 23.472198486328125, 0.6620971097340044, 0.7269294881140023, 0.713273981243643, 0.6743798025164861, 0.695557782578379
7, 14.367457389831543, 15.21384334564209, 14.951247215270996, 13.991541862487793, 14.828584671020508, 0.4829174830264824, 0.5155584334865089, 0.36052818343833076, 0.49312850869261227, 0.31851461076506354
8, 17.963346481323242, 18.070241928100586, 17.483871459960938, 16.80409049987793, 17.284582138061523, 0.37594401657023396, 0.413308945056572, 0.4027562673286457, 0.3872725297869088, 0.3883136628260049
9, 26.983346939086914, 27.464332580566406, 26.976409912109375, 26.007160186767578, 26.793323516845703, 0.7100163212601783, 0.7244019272782481, 0.704106729570684, 0.6663126839771574, 0.6950184390242088
10, 23.290203094482422, 23.533889770507812, 23.027103424072266, 22.090675354003906, 22.811365127563477, 0.6607457014037269, 0.6839757050936682, 0.6644613869829071, 0.6521095422472003, 0.6504259738171574
11, 18.409440994262695, 18.401371002197266, 17.6635684967041, 17.002351760864258, 17.442859649658203, 0.5525896090852181, 0.5625995322195748, 0.5052818189611185, 0.5290273989126816, 0.49075255892546
12, 19.290407180786133, 19.306259155273438, 18.677112579345703, 17.780027389526367, 18.447429656982422, 0.5699823110249164, 0.5771061464701401, 0.44951248645193526, 0.5363408865413429, 0.4158088746195088
13, 19.944772720336914, 20.017467498779297, 19.297874450683594, 18.65903663635254, 19.094064712524414, 0.4937748274935543, 0.5235195495622967, 0.49772793261817994, 0.49042342134301115, 0.4822571165173281
14, 18.180631637573242, 18.155649185180664, 17.453426361083984, 16.861434936523438, 17.23078155517578, 0.4847806290972042, 0.5157360656119504, 0.4971769513872087, 0.4919451207524256, 0.49005123977405146
15, 24.314252853393555, 25.077903747558594, 24.490339279174805, 23.832088470458984, 24.190322875976562, 0.6656974985040344, 0.6852431899797498, 0.6328893509049447, 0.6271631025246942, 0.604978161114871
16, 16.90290069580078, 17.003419876098633, 16.104663848876953, 15.33285903930664, 15.865718841552734, 0.3310293361293221, 0.34958701935384817, 0.32918177430324636, 0.3182268721530698, 0.3284416919451103
17, 23.89610481262207, 24.008676528930664, 23.339262008666992, 22.46723175048828, 23.059675216674805, 0.747413642787902, 0.7681537241571254, 0.7465442989620859, 0.7300143066676849, 0.7165745841742098
18, 17.912683486938477, 17.948781967163086, 17.204252243041992, 16.66786003112793, 16.95718002319336, 0.49419941404052237, 0.5129647389418098, 0.4922551937268185, 0.4834709201267475, 0.45969132034935517
19, 18.59427833557129, 18.76262092590332, 18.010271072387695, 17.322805404663086, 17.768051147460938, 0.3983993831738338, 0.4400695281670303, 0.4150872482701151, 0.4047556297680387, 0.3855333149577098
20, 20.478078842163086, 20.778303146362305, 20.27637481689453, 19.53631019592285, 20.095300674438477, 0.5975875167508302, 0.6289991841267515, 0.3805666416613199, 0.5931515005909663, 0.3630940818991939
21, 23.232032775878906, 23.588449478149414, 22.999011993408203, 22.048540115356445, 22.74506378173828, 0.7458357707015703, 0.7772881789518715, 0.7701379881250341, 0.7394842676767356, 0.7589249382104706
22, 29.984210968017578, 31.134872436523438, 30.334598541259766, 29.28290367126465, 30.073741912841797, 0.7614478598934996, 0.7894292227618596, 0.7649823960580872, 0.7204077343502472, 0.7529566585390491
23, 15.927810668945312, 15.85011100769043, 14.997220993041992, 14.405049324035645, 14.757715225219727, 0.3687201785029197, 0.3789172824771096, 0.32289699699711844, 0.36006440301394066, 0.3136485087538618
24, 18.882883071899414, 19.008676528930664, 18.354244232177734, 17.564855575561523, 18.118661880493164, 0.5395342409049831, 0.5534604857696406, 0.5193248631127159, 0.5097964996607279, 0.48586466407854906
25, 23.24773406982422, 23.38129425048828, 22.684202194213867, 22.00662612915039, 22.428102493286133, 0.5944824982999118, 0.6317941313878619, 0.6110263350708279, 0.5969932657121941, 0.5932929732803671
26, 23.988306045532227, 23.853740692138672, 23.372060775756836, 22.20038604736328, 23.120540618896484, 0.7278354652936347, 0.7326148963257679, 0.6519563466551755, 0.6944704149818951, 0.6177799409824805
27, 17.438629150390625, 17.977100372314453, 17.413860321044922, 16.20855140686035, 17.161163330078125, 0.5322548044477201, 0.5480510751331442, 0.3636981620970419, 0.4854437493676461, 0.33496431765847756
28, 20.515350341796875, 20.9409236907959, 20.51099395751953, 19.713476181030273, 20.39867401123047, 0.6527184742006394, 0.67874524629778, 0.6836782450772682, 0.653557548727477, 0.6743142028895432
29, 22.297212600708008, 22.274150848388672, 21.666927337646484, 21.16539764404297, 21.383962631225586, 0.743245726744071, 0.7430559355708781, 0.6863266589250072, 0.7087632573821795, 0.6563257686278163
30, 20.528974533081055, 21.146427154541016, 20.739856719970703, 19.715410232543945, 20.575332641601562, 0.6411774819068717, 0.6733458421358403, 0.5988323321034864, 0.6380513534546567, 0.5691542652054866
31, 21.643672943115234, 21.851593017578125, 21.397703170776367, 20.573747634887695, 21.20023536682129, 0.6471356558080877, 0.6638317206551446, 0.5585934222989317, 0.6280459131459376, 0.5217106316328153
32, 21.01457977294922, 20.97936248779297, 20.1983642578125, 19.790693283081055, 19.957782745361328, 0.49977350776219504, 0.4941177722443394, 0.33497606482515707, 0.4495723679507588, 0.3240106416568449
33, 24.91522216796875, 25.25395965576172, 24.81374740600586, 23.347681045532227, 24.58163833618164, 0.7183386382647534, 0.7332562991623763, 0.6583057801537092, 0.6757314128910517, 0.6217355120172389
34, 17.75791358947754, 18.0662841796875, 17.50661849975586, 16.88223648071289, 17.291259765625, 0.5443141707502629, 0.5851180516589826, 0.4320337664787199, 0.5583020853356235, 0.39956371859121176
35, 30.428770065307617, 31.788480758666992, 31.691890716552734, 29.989728927612305, 31.476634979248047, 0.8962925904708091, 0.9146536068354347, 0.9031613673195913, 0.8852691826875891, 0.8921580726356028
36, 17.789403915405273, 17.91203498840332, 17.31220054626465, 16.60606575012207, 17.150543212890625, 0.42146293241469734, 0.4515984266995797, 0.4430659887334922, 0.4242852985420918, 0.4327357838570413
37, 17.926773071289062, 18.136157989501953, 17.669466018676758, 17.10729217529297, 17.483196258544922, 0.5348520847266129, 0.5736092083630949, 0.513582901490737, 0.5502664808906494, 0.49199038864565503
38, 21.590538024902344, 21.670129776000977, 20.809574127197266, 19.970611572265625, 20.558544158935547, 0.29568146749007873, 0.28409958407829067, 0.2637332579224661, 0.1819585810994285, 0.2496954068003351
39, 19.871641159057617, 19.923145294189453, 19.196735382080078, 18.39297866821289, 18.969722747802734, 0.4799835263582283, 0.5008188770400211, 0.45928049986710584, 0.4639305084596782, 0.4396497877591381
40, 17.16090202331543, 17.195457458496094, 16.505605697631836, 15.84375, 16.21720314025879, 0.5137127251110727, 0.5211137855498682, 0.45912299163833387, 0.5046295336424039, 0.43486623607795083
41, 21.805545806884766, 22.293521881103516, 21.783580780029297, 20.82862091064453, 21.571815490722656, 0.7984969067905947, 0.8308866889364511, 0.8321879837167068, 0.7911861846267899, 0.8232639254656523
42, 27.841787338256836, 28.14702796936035, 27.672073364257812, 26.907176971435547, 27.49590301513672, 0.8031160235740631, 0.818213860000245, 0.773469739533497, 0.7769673991083064, 0.7595733605079495
43, 16.16030502319336, 16.22227668762207, 15.7781400680542, 15.036164283752441, 15.65507698059082, 0.5444935005730196, 0.5570980898944343, 0.5161070318659926, 0.5281721643669091, 0.4973697983100201
44, 18.998023986816406, 18.900949478149414, 17.97476577758789, 17.178213119506836, 17.708974838256836, 0.5666721723685111, 0.5886295160513687, 0.5778317247776602, 0.546898022048378, 0.5652630529359846
45, 17.535030364990234, 17.71055030822754, 17.165695190429688, 16.237951278686523, 16.96225357055664, 0.6861843522026636, 0.7054300280651877, 0.6276233021701062, 0.6680611478931652, 0.606843581654981
46, 18.10857582092285, 18.285247802734375, 17.414337158203125, 16.636943817138672, 17.155553817749023, 0.36929591570331194, 0.43930037651465603, 0.42721899419540793, 0.39873451205808846, 0.41198804232494374
47, 21.628070831298828, 21.747377395629883, 21.02416229248047, 20.369680404663086, 20.788660049438477, 0.6933613614073934, 0.7327230426600961, 0.7041222694752499, 0.7048096580172679, 0.6866345345826644
48, 18.880477905273438, 18.813634872436523, 18.34344482421875, 17.029783248901367, 18.10930633544922, 0.5927214131921394, 0.6122255744648207, 0.4990220874897393, 0.5475650071081064, 0.4839718718298151
49, 22.905838012695312, 23.060211181640625, 22.428482055664062, 21.717910766601562, 22.214448928833008, 0.6040530607838845, 0.6272003678947499, 0.5609562001032714, 0.6030533165821282, 0.526616149594339
50, 18.293230056762695, 18.340808868408203, 17.551071166992188, 16.81830406188965, 17.277042388916016, 0.5488214334290467, 0.5604798501474646, 0.41597503515527934, 0.5222323426536337, 0.3778413357550349
51, 19.856435775756836, 19.87126922607422, 19.32558250427246, 18.606672286987305, 19.152341842651367, 0.5127121923521498, 0.5222547808753235, 0.495877820790093, 0.49709644723352925, 0.47774180469301825
52, 25.237503051757812, 25.766279220581055, 25.15152359008789, 24.081010818481445, 24.914262771606445, 0.7726781339034016, 0.7912287668162852, 0.7614507128485087, 0.7473409464902306, 0.7430921455672734
53, 19.980777740478516, 19.953214645385742, 19.326940536499023, 19.02202796936035, 19.077308654785156, 0.6620454747349395, 0.6675237289619123, 0.5947501263533365, 0.6559907925512682, 0.5663170642398159
54, 19.06212043762207, 19.001243591308594, 18.217565536499023, 17.528465270996094, 17.938180923461914, 0.4052228270095946, 0.4333027828187454, 0.23550660123440914, 0.3870895814234054, 0.20654895816948585
55, 18.089065551757812, 18.2076473236084, 17.477783203125, 16.803565979003906, 17.224599838256836, 0.5708454327635766, 0.6203844168398059, 0.6146678042830059, 0.5884533204668196, 0.6015240238511961
56, 23.42312240600586, 23.784862518310547, 23.240564346313477, 22.484304428100586, 23.00950050354004, 0.6861465929720478, 0.7121297383872963, 0.6428617265400453, 0.6728285724030477, 0.6125599084448766
57, 19.277442932128906, 19.53666114807129, 18.75480079650879, 17.921449661254883, 18.52442741394043, 0.6715441781371815, 0.6998038603259397, 0.6693588033524259, 0.6559515008012489, 0.6538544418947845
58, 22.922136306762695, 23.0784969329834, 22.482450485229492, 21.505950927734375, 22.207338333129883, 0.7356117722545984, 0.7531840163725085, 0.72847865083994, 0.7135944187096381, 0.713912449539895
59, 19.7642879486084, 19.816448211669922, 19.11277961730957, 18.552053451538086, 18.86264419555664, 0.6165260441699768, 0.6381996157337095, 0.5618250221241472, 0.6035122343855717, 0.5390841651230284
